ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price
ETN,2010-04-19,26.1747,27.3654,27.3654
ETN,2010-05-04,25.2038,27.5609,27.5609
ETN,2010-05-05,24.779,27.5609,27.5609
ETN,2012-03-05,36.0717,37.8138,37.8138
ETN,2015-06-15,55.3985,57.809,57.809
ETN,2015-06-16,55.0795,57.809,57.809
ETN,2015-06-17,54.7342,57.809,57.809
ETN,2018-02-06,68.1194,76.7965,76.7965
ETN,2018-03-01,67.9711,76.7965,76.7965
ETN,2018-03-02,67.6359,76.7965,76.7965
ETN,2018-03-05,67.2202,76.7965,76.7965
ETN,2024-05-31,322.4956,339.6397,339.6397
ETN,2024-06-03,317.728,339.6397,339.6397
ETN,2024-12-09,358.7124,376.1939,376.1939
ETN,2024-12-11,351.2683,376.1939,376.1939
ETN,2025-08-01,373.7389,398.3998,398.3998
ETR,2008-01-16,27.8392,30.0604,30.0604
ETR,2008-06-03,27.9812,29.4667,29.4667
ETR,2010-09-14,20.3516,21.0931,21.0931
ETR,2012-01-05,19.7871,20.5238,20.5238
ETR,2012-01-20,19.3312,20.5238,20.5238
ETR,2012-01-31,18.9668,20.5238,20.5238
ETR,2012-08-15,20.0423,21.1856,21.1856
ETR,2012-09-12,19.3564,21.1856,21.1856
ETR,2012-10-15,19.9406,21.1856,21.1856
ETR,2013-07-24,20.9722,21.6792,21.6792
ETR,2013-07-25,20.7866,21.6792,21.6792
ETR,2013-10-29,19.837,20.7487,20.7487
ETR,2013-10-31,19.4863,20.7487,20.7487
ETR,2015-02-05,27.574,29.5054,29.5054
ETR,2017-12-04,30.99,32.3653,32.3653
ETR,2020-02-20,52.6662,54.4714,54.4714
ETR,2020-12-02,44.0238,46.8268,46.8268
ETR,2020-12-09,42.9223,46.8268,46.8268
ETR,2022-04-25,52.5963,54.8756,54.8756
ETR,2022-04-27,51.7591,54.8756,54.8756
ETR,2022-05-02,50.6102,54.8756,54.8756
ETR,2022-08-24,52.0738,53.903,53.903
EVRG,2008-06-20,11.0543,11.8546,11.8546
EVRG,2017-12-14,40.7497,42.2223,42.2223
EVRG,2022-08-29,59.7415,62.1826,62.1826
EVRG,2022-09-15,58.7391,62.1826,62.1826
EVRG,2022-09-16,58.3069,62.1826,62.1826
EVRG,2022-09-23,56.2081,62.1826,62.1826
EW,2006-03-30,3.5957,3.9433,3.9433
EW,2006-04-13,3.5245,3.9433,3.9433
EW,2011-04-04,13.9411,15.3033,15.3033
EW,2011-04-05,13.6453,15.3033,15.3033
EW,2011-06-02,14.3636,15.3033,15.3033
EW,2011-06-06,14.2154,15.3033,15.3033
EW,2016-10-17,38.3275,40.5833,40.5833
EW,2017-07-25,38.3741,40.2467,40.2467
EW,2017-09-06,36.8695,40.4833,40.4833
EW,2019-12-05,79.5937,82.5467,82.5467
EW,2022-07-29,99.6679,107.92,107.92
EW,2022-08-19,97.8669,107.92,107.92
EW,2025-12-15,81.894,87.89,87.89
EW,2026-01-12,82.5827,87.89,87.89
EW,2026-01-29,80.8594,87.89,87.89
EXC,2006-02-03,18.3562,19.9214,19.9214
EXC,2009-02-12,19.3909,21.2783,21.2783
EXC,2010-01-05,17.9996,19.5439,19.5439
EXC,2013-05-01,16.4003,16.9045,16.9045
EXC,2016-08-10,17.9618,19.0987,19.0987
EXC,2017-12-07,21.6967,22.8314,22.8314
EXC,2022-04-25,41.29,43.9223,43.9223
EXC,2023-01-18,37.3488,39.334,39.334
EXC,2023-01-19,37.1352,39.334,39.334
EXC,2023-01-20,36.7836,39.334,39.334
EXE,2025-12-12,112.6519,126.621,126.621
EXPD,2006-11-02,36.089,38.7907,38.7907
EXPD,2006-12-01,35.0901,38.7907,38.7907
EXPD,2006-12-11,34.0841,38.7907,38.7907
EXPD,2006-12-12,33.6564,38.7907,38.7907
EXPD,2006-12-18,33.2253,38.7907,38.7907
EXPD,2006-12-19,32.9404,38.7907,38.7907
EXPD,2007-03-14,33.4251,38.5193,38.5193
EXPD,2007-03-28,32.5214,38.5193,38.5193
EXPD,2008-12-12,24.6552,32.945,32.945
EXPD,2009-01-12,24.9391,32.945,32.945
EXPD,2011-11-02,35.4818,39.4492,39.4492
EXPD,2013-01-31,35.8948,36.9649,36.9649
EXPD,2013-02-14,35.6464,36.9649,36.9649
EXPD,2015-03-26,41.5069,42.9976,42.9976
EXPD,2015-04-06,40.5267,42.9976,42.9976
EXPD,2015-11-13,41.9489,45.3338,45.3338
EXPD,2015-11-16,41.8031,45.3338,45.3338
EXPD,2019-05-01,70.9121,74.2087,74.2087
EXPD,2020-01-17,71.0291,76.1227,76.1227
EXPD,2020-02-24,67.4659,76.1227,76.1227
EXPD,2021-12-20,119.8621,131.3447,131.3447
EXPD,2023-08-03,119.8633,124.259,124.259
EXPE,2005-12-22,30.9515,34.3929,34.3929
EXPE,2005-12-27,30.343,34.3929,34.3929
EXPE,2006-02-10,31.4371,36.0002,36.0002
EXPE,2007-10-22,42.1973,46.1012,46.1012
EXPE,2007-10-23,41.7086,46.1012,46.1012
EXPE,2010-10-01,36.1818,39.3688,39.3688
EXPE,2010-10-04,35.8122,39.3688,39.3688
EXPE,2010-10-19,35.2402,39.3688,39.3688
EXPE,2011-09-12,38.0465,43.7494,43.7494
EXPE,2016-01-04,114.3168,133.2192,133.2192
EXPE,2016-01-06,110.8606,133.2192,133.2192
EXPE,2016-11-14,112.4367,127.7273,127.7273
EXPE,2018-02-05,120.8223,129.2644,129.2644
EXPE,2018-02-06,120.0353,129.2644,129.2644
EXPE,2018-02-08,118.3444,129.2644,129.2644
EXPE,2019-07-30,131.3876,141.4433,141.4433
EXPE,2019-07-31,129.577,141.4433,141.4433
EXPE,2021-04-20,166.8196,186.4252,186.4252
EXPE,2022-03-04,173.0528,215.9766,215.9766
EXPE,2022-08-22,104.6964,116.3707,116.3707
EXPE,2022-08-29,100.7437,116.3707,116.3707
EXPE,2022-09-01,98.3813,116.3707,116.3707
EXPE,2025-03-10,175.3036,206.0666,206.0666
EXR,2005-10-11,6.3432,7.0447,7.0447
EXR,2007-02-26,9.0168,9.7441,9.7441
EXR,2007-05-04,8.7352,9.7679,9.7679
EXR,2007-05-07,8.7352,9.7679,9.7679
EXR,2009-01-15,4.4846,6.04,6.04
EXR,2009-02-12,3.6802,6.04,6.04
EXR,2016-07-26,63.1166,66.1231,66.1231
EXR,2016-07-27,62.7311,66.1231,66.1231
EXR,2018-07-13,73.2051,77.1699,77.1699
EXR,2018-07-16,72.7488,77.1699,77.1699
EXR,2022-01-03,185.1629,194.0958,194.0958
EXR,2022-04-25,178.073,190.0504,190.0504
EXR,2022-08-23,176.5877,186.8162,186.8162
EXR,2024-09-26,166.4325,174.8639,174.8639
F,2006-11-21,4.339,4.6761,4.6761
F,2007-07-18,4.3316,4.9356,4.9356
F,2007-11-08,4.1421,4.7016,4.7016
F,2010-03-31,6.372,7.3983,7.3983
F,2010-04-27,6.859,7.4136,7.4136
F,2010-05-05,6.2,7.4136,7.4136
F,2010-05-06,5.8866,7.4136,7.4136
F,2011-01-20,8.9017,9.6525,9.6525
F,2015-03-03,8.9409,9.2222,9.2222
F,2015-03-10,8.7145,9.2222,9.2222
F,2015-03-26,8.8756,9.2888,9.2888
F,2015-03-27,8.8069,9.2888,9.2888
F,2015-04-17,8.7288,9.2888,9.2888
F,2016-05-03,7.859,8.4949,8.4949
F,2016-06-01,7.8146,8.4949,8.4949
F,2017-02-24,7.7025,8.1142,8.1142
F,2018-12-06,6.208,6.8174,6.8174
F,2020-01-23,6.6347,7.0633,7.0633
F,2022-01-20,16.3309,19.5164,19.5164
FANG,2014-07-08,65.31,72.1709,72.1709
FANG,2014-07-10,64.4979,72.1709,72.1709
FANG,2014-07-31,63.4026,72.1709,72.1709
FANG,2015-04-24,61.6591,66.3635,66.3635
FANG,2015-04-27,61.1528,66.3635,66.3635
FANG,2015-12-07,56.2703,63.5565,63.5565
FANG,2017-01-18,76.6619,87.5593,87.5593
FANG,2017-01-30,79.2193,87.5593,87.5593
FANG,2020-01-21,68.7716,75.7359,75.7359
FANG,2022-11-18,135.7204,147.0093,147.0093
FAST,2006-04-12,3.5444,3.8485,3.8485
FAST,2007-09-10,3.4087,4.1987,4.1987
FAST,2008-09-19,4.0552,4.5022,4.5022
FAST,2008-10-02,3.4454,4.553,4.553
FAST,2008-10-06,3.2115,4.553,4.553
FAST,2008-12-03,2.4982,3.4244,3.4244
FAST,2009-01-09,2.6159,3.4244,3.4244
FAST,2014-04-11,9.0312,9.5255,9.5255
FAST,2014-05-06,8.8725,9.5273,9.5273
FAST,2014-05-09,8.7661,9.5273,9.5273
FAST,2015-05-29,7.7927,8.1588,8.1588
FAST,2016-04-12,8.704,9.604,9.604
FAST,2017-03-27,9.8291,10.3998,10.3998
FAST,2018-09-07,11.7578,12.5977,12.5977
FAST,2022-01-03,27.8973,29.1583,29.1583
FAST,2022-01-10,26.9519,29.1583,29.1583
FAST,2022-01-11,26.6679,29.1583,29.1583
FAST,2022-01-18,26.2561,29.1583,29.1583
FAST,2024-04-04,35.9829,37.8503,37.8503
FCX,2006-04-27,20.238,23.5179,23.5179
FCX,2007-10-22,36.9234,42.0051,42.0051
FCX,2008-05-22,41.1864,44.8466,44.8466
FCX,2008-05-23,40.7538,44.8466,44.8466
FCX,2008-06-20,41.14,44.8466,44.8466
FCX,2008-06-25,39.9636,44.8466,44.8466
FCX,2011-01-04,42.648,44.8327,44.8327
FCX,2012-02-14,32.591,37.1655,37.1655
FCX,2012-10-22,31.4114,33.7394,33.7394
FCX,2013-02-15,27.4414,28.4976,28.4976
FCX,2013-11-13,29.7701,32.1775,32.1775
FCX,2013-11-27,29.3322,32.1775,32.1775
FCX,2013-12-02,28.9939,32.1775,32.1775
FCX,2013-12-03,28.7566,32.1775,32.1775
FCX,2015-11-06,9.7138,12.7987,12.7987
FCX,2015-11-09,9.4011,12.7987,12.7987
FCX,2016-05-05,10.1032,12.7216,12.7216
FCX,2019-04-22,12.2571,13.5171,13.5171
FCX,2022-04-06,44.8411,49.0131,49.0131
FCX,2023-02-23,38.8299,44.8252,44.8252
FCX,2023-08-08,39.4055,43.1941,43.1941
FCX,2023-08-14,38.9324,43.1941,43.1941
FCX,2024-11-12,42.4521,51.5324,51.5324
FCX,2026-03-03,63.0087,69.75,69.75
FDS,2007-10-22,54.8247,59.9358,59.9358
FDS,2007-10-24,54.1946,59.9358,59.9358
FDS,2007-11-07,53.0261,59.9358,59.9358
FDS,2012-09-25,83.7833,90.3194,90.3194
FDS,2023-03-01,397.9782,422.196,422.196
FDX,2007-07-26,88.9712,97.0857,97.0857
FDX,2008-07-15,58.7423,76.6045,76.6045
FDX,2016-04-29,140.7907,145.2723,145.2723
FDX,2016-05-03,140.3361,145.2723,145.2723
FDX,2018-06-19,224.5351,232.9613,232.9613
FDX,2021-06-04,273.5586,291.3423,291.3423
FDX,2022-08-09,208.3082,230.3932,230.3932
FE,2010-01-05,21.8942,22.8153,22.8153
FE,2015-05-06,22.0552,23.3859,23.3859
FE,2016-07-27,23.4186,24.3843,24.3843
FE,2016-07-29,23.0623,24.3843,24.3843
FE,2016-08-01,22.855,24.3843,24.3843
FE,2023-01-18,36.6731,37.8412,37.8412
FE,2023-01-19,36.4469,37.8412,37.8412
FE,2023-01-20,36.2152,37.8412,37.8412
FE,2023-01-23,35.8841,37.8412,37.8412
FE,2023-07-27,34.872,36.029,36.029
FE,2023-08-02,34.3856,36.029,36.029
FFIV,2012-10-09,101.0229,111.58,111.58
FFIV,2013-02-21,99.446,107.99,107.99
FFIV,2013-08-15,88.2753,94.33,94.33
FFIV,2013-08-27,82.7388,94.33,94.33
FFIV,2019-05-31,131.5377,168.94,168.94
FFIV,2019-12-03,141.8508,153.0,153.0
FFIV,2022-08-22,165.952,174.38,174.38
FFIV,2024-03-15,187.2522,199.49,199.49
FFIV,2025-10-15,323.7261,346.0,346.0
FICO,2006-12-19,40.1594,41.9372,41.9372
FICO,2006-12-22,39.871,41.9372,41.9372
FICO,2006-12-29,39.4363,41.9372,41.9372
FICO,2007-01-03,39.2696,41.9372,41.9372
FICO,2007-01-25,39.5309,41.9372,41.9372
FICO,2007-01-31,38.2948,41.9372,41.9372
FICO,2009-08-31,21.7472,24.1247,24.1247
FICO,2009-09-01,21.3162,24.1247,24.1247
FICO,2009-09-02,20.907,24.1247,24.1247
FICO,2009-09-03,20.4689,24.1247,24.1247
FICO,2012-04-09,41.3026,44.1989,44.1989
FICO,2015-07-21,93.057,97.4321,97.4321
FICO,2016-09-21,125.3758,132.8863,132.8863
FICO,2016-10-04,122.7491,132.8863,132.8863
FICO,2016-10-05,121.911,132.8863,132.8863
FICO,2016-10-11,119.327,132.8863,132.8863
FICO,2020-02-21,404.2551,436.69,436.69
FICO,2020-02-24,400.0899,436.69,436.69
FIS,2006-04-04,16.2935,17.2811,17.2811
FIS,2006-04-10,16.0444,17.2811,17.2811
FIS,2006-04-11,15.9379,17.2811,17.2811
FIS,2006-04-12,15.8276,17.2811,17.2811
FIS,2006-04-13,15.7355,17.2811,17.2811
FIS,2006-04-27,15.7539,17.2811,17.2811
FIS,2006-05-22,15.1335,17.2811,17.2811
FIS,2006-06-08,14.9561,17.2811,17.2811
FIS,2007-07-25,22.9251,24.2452,24.2452
FIS,2007-11-02,18.2185,20.3628,20.3628
FIS,2007-11-08,17.3709,20.3628,20.3628
FIS,2010-07-01,20.453,23.6919,23.6919
FIS,2010-07-02,20.3348,23.6919,23.6919
FIS,2011-05-25,24.0946,26.1698,26.1698
FIS,2020-09-21,126.3442,139.6036,139.6036
FIS,2020-09-24,124.8087,139.6036,139.6036
FIS,2020-10-15,126.6182,139.6036,139.6036
FIS,2021-04-30,135.5927,139.9523,139.9523
FIS,2021-05-04,134.4471,139.9523,139.9523
FIS,2024-11-01,86.1103,89.1283,89.1283
FIS,2024-11-04,85.6653,89.1283,89.1283
FIS,2024-11-05,84.0797,89.5567,89.5567
FIS,2024-11-06,82.8736,89.5567,89.5567
FIS,2024-12-17,80.4967,89.5567,89.5567
FISV,2008-05-23,12.4988,13.5925,13.5925
FISV,2008-06-09,12.2876,13.5925,13.5925
FISV,2009-09-30,11.9224,12.7275,12.7275
FITB,2008-04-11,12.5284,14.6642,14.6642
FITB,2011-02-22,9.0256,9.8131,9.8131
FITB,2011-02-23,8.9353,9.8131,9.8131
FITB,2011-02-24,8.8288,9.8131,9.8131
FITB,2011-03-01,8.6776,9.8131,9.8131
FITB,2011-03-24,8.3733,9.8131,9.8131
FITB,2011-04-14,8.4167,9.8131,9.8131
FITB,2011-04-19,8.3457,9.8131,9.8131
FITB,2011-04-21,8.2161,9.8131,9.8131
FITB,2011-05-24,7.708,9.8131,9.8131
FITB,2023-03-02,31.3078,33.6933,33.6933
FITB,2024-12-04,44.6007,46.9327,46.9327
FITB,2026-02-23,50.6388,55.44,55.44
FITB,2026-02-27,48.7966,55.44,55.44
FIX,2006-05-04,11.8203,12.6755,12.6755
FIX,2006-05-12,11.4003,12.6755,12.6755
FIX,2006-08-04,10.2543,11.7232,11.7232
FIX,2007-09-10,11.374,14.9541,14.9541
FIX,2008-09-16,11.392,13.1385,13.1385
FIX,2008-09-18,10.9016,13.1385,13.1385
FIX,2008-10-06,9.3733,13.1385,13.1385
FIX,2009-02-17,8.6212,9.6495,9.6495
FIX,2011-09-06,7.6924,10.9515,10.9515
FIX,2014-01-13,16.584,19.1314,19.1314
FIX,2014-07-28,14.0747,15.8432,15.8432
FIX,2015-12-14,28.7475,32.703,32.703
FIX,2017-03-27,32.5214,37.4871,37.4871
FIX,2017-05-31,32.2653,37.4871,37.4871
FIX,2019-12-03,47.4423,51.4218,51.4218
FIX,2020-01-27,46.9358,51.4218,51.4218
FIX,2021-05-11,82.0517,86.6103,86.6103
FIX,2021-11-26,96.2775,101.9266,101.9266
FIX,2026-03-05,1309.99,1500.0,1500.0
FOX,2019-07-31,33.3361,34.496,34.496
FOX,2019-08-02,33.0038,34.496,34.496
FOX,2020-01-23,33.5628,35.4515,35.4515
FOX,2025-03-06,50.8112,54.1513,54.1513
FOX,2025-03-07,50.4216,54.1513,54.1513
FOXA,2020-01-23,34.3279,36.4831,36.4831
FOXA,2025-03-07,54.0297,57.9057,57.9057
FRT,2006-04-03,36.2242,38.0488,38.0488
FRT,2007-02-13,46.378,50.9,50.9
FRT,2007-02-27,45.0518,50.9,50.9
FRT,2007-03-28,45.1058,50.9,50.9
FRT,2007-04-12,46.0338,50.9,50.9
FRT,2007-05-01,46.1582,50.9,50.9
FRT,2010-11-04,47.8438,50.1666,50.1666
FRT,2016-08-05,113.879,118.7504,118.7504
FRT,2022-01-11,110.3509,118.2219,118.2219
FRT,2022-01-18,109.3511,118.2219,118.2219
FRT,2024-01-18,90.3317,97.6766,97.6766
FRT,2024-02-05,91.4002,97.6766,97.6766
FRT,2024-02-13,90.289,97.6766,97.6766
FSLR,2009-05-26,176.4373,207.51,207.51
FSLR,2010-05-06,119.7796,152.53,152.53
FSLR,2010-06-08,101.8211,152.53,152.53
FSLR,2011-04-11,144.3217,163.0,163.0
FSLR,2011-04-12,142.7642,163.0,163.0
FSLR,2011-04-14,140.7163,163.0,163.0
FSLR,2014-04-15,64.2409,74.84,74.84
FSLR,2014-04-28,64.7381,74.84,74.84
FSLR,2021-01-05,91.3203,109.09,109.09
FSLR,2021-02-17,92.0054,112.5,112.5
FSLR,2021-02-18,90.2844,112.5,112.5
FSLR,2023-08-18,179.9275,224.5,224.5
FSLR,2023-09-07,174.1469,224.5,224.5
FTNT,2010-01-22,1.7864,2.059,2.059
FTNT,2010-01-29,1.6754,2.059,2.059
FTNT,2010-04-08,1.6804,2.059,2.059
FTNT,2010-04-09,1.6699,2.059,2.059
FTNT,2010-04-14,1.6206,2.059,2.059
FTNT,2010-04-16,1.5907,2.059,2.059
FTNT,2013-03-19,4.6683,5.07,5.07
FTNT,2013-03-22,4.5275,5.07,5.07
FTNT,2013-04-03,4.401,5.07,5.07
FTNT,2013-04-05,4.3121,5.07,5.07
FTNT,2020-06-12,25.6568,29.938,29.938
FTNT,2024-02-21,63.6156,73.91,73.91
FTNT,2024-03-14,67.6682,73.91,73.91
FTV,2018-09-26,51.8887,54.0689,54.0689
FTV,2018-09-28,51.2833,54.0689,54.0689
FTV,2020-12-03,50.6733,54.7339,54.7339
FTV,2021-11-24,57.2377,59.1035,59.1035
FTV,2024-03-05,62.7351,64.7697,64.7697
FTV,2024-03-26,62.7561,65.1361,65.1361
FTV,2024-04-04,62.4438,65.1361,65.1361
FTV,2024-04-15,60.851,65.1361,65.1361
FTV,2024-04-17,59.8931,65.1361,65.1361
FTV,2025-06-30,51.4588,56.0751,56.0751
FTV,2025-07-24,49.5568,56.0751,56.0751
FTV,2025-07-30,49.4235,56.0751,56.0751
GD,2008-06-04,58.6054,62.9461,62.9461
GD,2010-05-04,52.1197,54.8236,54.8236
GD,2011-02-23,53.2596,55.3949,55.3949
GD,2011-03-02,52.5106,55.3949,55.3949
GD,2018-03-22,182.0051,191.7949,191.7949
GD,2018-04-25,178.877,192.4053,192.4053
GD,2018-04-27,170.5178,192.4053,192.4053
GD,2018-05-01,164.3827,192.4053,192.4053
GD,2020-09-09,128.3225,142.144,142.144
GD,2022-12-15,226.989,240.0435,240.0435
GD,2026-01-28,345.059,369.7,369.7
GDDY,2015-12-31,31.7343,35.35,35.35
GDDY,2016-01-08,29.9457,35.35,35.35
GDDY,2016-01-11,29.4896,35.35,35.35
GDDY,2016-01-20,27.7025,35.35,35.35
GDDY,2018-09-24,79.2412,84.67,84.67
GDDY,2019-05-03,78.9725,82.3,82.3
GDDY,2020-09-04,78.7566,89.0,89.0
GDDY,2021-07-15,83.9735,90.43,90.43
GDDY,2021-07-27,83.1207,90.43,90.43
GDDY,2023-02-17,77.5974,85.32,85.32
GE,2005-12-20,103.8708,106.4914,106.4914
GE,2007-10-12,127.3813,130.9312,130.9312
GE,2008-08-19,91.0817,97.1423,97.1423
GE,2008-08-20,90.2702,97.1423,97.1423
GE,2008-09-11,86.4875,97.1423,97.1423
GE,2008-09-12,85.0466,97.1423,97.1423
GE,2010-05-05,62.6393,68.7745,68.7745
GE,2014-01-17,104.8485,111.0619,111.0619
GE,2014-01-21,103.2834,111.0619,111.0619
GE,2014-01-23,101.6714,111.0619,111.0619
GE,2014-07-10,104.984,109.7989,109.7989
GE,2017-04-21,129.8997,134.441,134.441
GE,2021-12-20,54.2137,70.9113,70.9113
GEHC,2023-07-24,80.2029,82.8055,82.8055
GEHC,2023-07-25,79.6009,82.8055,82.8055
GEHC,2024-10-22,88.7622,94.3075,94.3075
GEHC,2026-03-05,75.7784,87.12,87.12
GEN,2007-10-19,7.1414,7.62,7.62
GEN,2008-09-05,7.6048,8.149,8.149
GEN,2010-04-30,5.976,6.2797,6.2797
GEN,2010-05-03,5.9472,6.2797,6.2797
GEN,2013-08-21,9.3424,9.7513,9.7513
GEN,2015-03-03,9.2841,10.2185,10.2185
GEN,2020-09-03,20.2599,21.7227,21.7227
GEN,2020-09-04,19.8198,21.7227,21.7227
GEN,2021-06-16,25.0011,26.1919,26.1919
GEN,2021-06-17,24.8654,26.1919,26.1919
GEN,2022-08-29,20.8622,24.7759,24.7759
GEN,2022-09-01,20.6231,24.7759,24.7759
GEN,2022-09-06,20.5149,24.7759,24.7759
GILD,2007-05-10,14.0572,14.6367,14.6367
GILD,2009-02-10,17.094,18.5082,18.5082
GILD,2009-08-04,16.4702,17.3688,17.3688
GILD,2011-08-01,14.3905,15.1074,15.1074
GILD,2014-02-05,53.4409,58.637,58.637
GILD,2016-12-08,50.8767,57.1763,57.1763
GILD,2019-07-19,50.58,54.4775,54.4775
GILD,2019-07-31,50.3351,54.4775,54.4775
GILD,2019-08-05,49.1356,54.4775,54.4775
GILD,2019-09-24,50.6328,54.4775,54.4775
GILD,2019-09-25,50.3077,54.4775,54.4775
GILD,2022-01-07,61.0685,63.7864,63.7864
GILD,2022-12-20,75.5492,80.3478,80.3478
GILD,2023-05-25,69.933,79.3687,79.3687
GILD,2023-06-26,69.3533,79.3687,79.3687
GILD,2025-03-14,108.6644,116.6975,116.6975
GILD,2025-03-17,108.0309,116.6975,116.6975
GIS,2012-01-27,24.5737,25.3295,25.3295
GIS,2012-02-07,24.2692,25.3295,25.3295
GIS,2015-08-19,39.9457,41.214,41.214
GIS,2016-07-27,49.9943,51.5967,51.5967
GIS,2016-12-20,43.6499,45.7694,45.7694
GIS,2023-05-17,79.3861,81.2931,81.2931
GIS,2023-05-18,79.0787,81.2931,81.2931
GL,2007-11-02,23.3142,24.4147,24.4147
GL,2007-11-16,23.0505,24.4371,24.4371
GL,2008-06-03,23.2806,24.7312,24.7312
GL,2008-06-04,23.1816,24.7312,24.7312
GL,2011-04-14,25.54,26.481,26.481
GL,2011-04-18,25.3442,26.481,26.481
GL,2011-04-27,25.2965,26.481,26.481
GL,2011-05-23,25.65,26.481,26.481
GL,2014-07-24,48.9119,51.2293,51.2293
GL,2021-05-13,98.1635,103.9814,103.9814
GL,2022-05-19,90.5468,103.3675,103.3675
GL,2022-05-20,89.6912,103.3675,103.3675
GL,2025-10-01,139.5894,147.256,147.256
GLW,2006-10-17,15.9926,16.8025,16.8025
GLW,2011-03-09,14.9246,16.0615,16.0615
GLW,2011-05-20,13.6304,15.1493,15.1493
GLW,2011-11-21,10.0663,10.9405,10.9405
GLW,2011-11-23,9.7427,10.9405,10.9405
GLW,2012-04-04,9.5187,10.1554,10.1554
GLW,2013-06-13,10.5506,11.7976,11.7976
GLW,2015-03-06,18.006,18.7836,18.7836
GLW,2019-03-07,28.0341,29.1073,29.1073
GLW,2019-03-08,27.8363,29.1073,29.1073
GLW,2019-11-20,24.0544,26.0479,26.0479
GLW,2019-11-21,24.0322,26.0479,26.0479
GLW,2022-08-17,32.4594,34.1049,34.1049
GLW,2022-08-22,31.7083,34.1049,34.1049
GLW,2022-09-02,30.0447,34.1049,34.1049
GLW,2022-09-22,27.915,34.1049,34.1049
GLW,2022-09-23,27.582,34.1049,34.1049
GM,2011-01-20,27.3968,29.4407,29.4407
GM,2012-03-06,18.2852,20.6413,20.6413
GM,2012-04-10,17.5007,20.6413,20.6413
GM,2012-05-03,16.5863,20.6413,20.6413
GM,2012-05-04,16.4176,20.6413,20.6413
GM,2012-06-22,15.2699,20.6413,20.6413
GM,2014-01-03,29.2942,31.2081,31.2081
GM,2017-02-02,29.9375,32.39,32.39
GM,2018-06-21,36.5778,40.2962,40.2962
GM,2019-03-01,35.7495,37.2664,37.2664
GM,2021-07-08,53.4695,62.0387,62.0387
GM,2026-02-23,78.5479,87.62,87.62
GM,2026-02-27,78.2696,87.62,87.62
GM,2026-03-02,77.3814,87.62,87.62
GM,2026-03-03,75.8881,87.62,87.62
GNRC,2010-05-04,9.715,10.4045,10.4045
GNRC,2014-04-04,57.2093,62.5,62.5
GNRC,2016-12-13,41.1787,43.68,43.68
GNRC,2022-04-06,296.3664,329.5,329.5
GNRC,2022-06-10,260.4871,299.85,299.85
GNRC,2024-12-04,182.0612,195.94,195.94
GNRC,2025-08-21,187.6753,203.25,203.25
GNRC,2025-09-02,179.4481,203.25,203.25
GOOG,2006-05-02,9.6339,11.1424,11.1424
GOOG,2011-08-05,14.2295,15.5126,15.5126
GOOG,2014-03-03,29.5299,30.3794,30.3794
GOOG,2014-03-12,29.4127,30.3794,30.3794
GOOG,2014-07-31,28.2264,29.6778,29.6778
GOOG,2014-08-01,27.9329,29.6778,29.6778
GOOG,2014-09-15,28.33,29.6778,29.6778
GOOG,2016-01-04,36.8094,38.7087,38.7087
GOOG,2016-01-07,35.8536,38.7087,38.7087
GOOG,2018-08-17,59.3831,63.2203,63.2203
GOOG,2021-11-23,144.4626,150.7196,150.7196
GOOGL,2006-05-02,9.6792,11.1947,11.1947
GOOGL,2011-08-05,14.2964,15.5854,15.5854
GOOGL,2014-03-03,29.6686,30.5221,30.5221
GOOGL,2014-03-12,29.5509,30.5221,30.5221
GOOGL,2014-08-01,28.355,30.2172,30.2172
GOOGL,2014-09-15,28.8543,30.2172,30.2172
GOOGL,2014-10-02,28.5414,30.2172,30.2172
GOOGL,2016-01-04,37.5738,39.635,39.635
GOOGL,2016-01-07,36.6242,39.635,39.635
GOOGL,2018-08-31,60.8374,64.0878,64.0878
GOOGL,2021-11-23,143.4584,149.8344,149.8344
GPC,2005-10-06,22.311,24.6922,24.6922
GPC,2006-05-17,23.0939,25.0148,25.0148
GPC,2007-10-17,27.3004,29.3127,29.3127
GPC,2008-09-18,23.55,25.5987,25.5987
GPC,2010-05-06,25.3322,28.5896,28.5896
GPC,2017-02-21,75.0072,77.3312,77.3312
GPC,2017-03-27,71.4523,77.7163,77.7163
GPC,2018-01-31,82.1009,85.5003,85.5003
GPC,2022-12-12,163.9704,172.2646,172.2646
GPC,2023-01-03,155.0713,172.2646,172.2646
GPC,2023-01-05,154.5107,172.2646,172.2646
GPC,2024-05-21,142.3592,155.8103,155.8103
GPC,2024-05-22,141.4666,155.8103,155.8103
GPN,2006-03-27,24.1331,25.6217,25.6217
GPN,2006-07-06,21.7008,23.3215,23.3215
GPN,2007-11-08,20.9204,22.6022,22.6022
GPN,2011-05-25,23.9714,25.3465,25.3465
GPN,2020-02-24,189.9338,199.8249,199.8249
GPN,2021-05-03,203.4596,211.6047,211.6047
GPN,2022-01-24,133.9923,148.0055,148.0055
GPN,2022-01-25,131.3438,148.0055,148.0055
GPN,2022-02-08,135.5592,148.0055,148.0055
GPN,2022-02-24,124.3692,148.0055,148.0055
GPN,2023-03-08,104.9092,115.6249,115.6249
GPN,2024-02-14,129.5791,135.4756,135.4756
GPN,2024-12-05,113.9833,118.3292,118.3292
GPN,2025-09-16,82.8386,90.1028,90.1028
